url,title,price,short_description,full_description
http://www.amazon.com/Dephen-AC100-277V-3200lumens-360degree-Lifetime/dp/B018YT77LS,Dephen AC100-277V 30W LED Corn Light Bulb E26 Lamp Base Natural White(5000K) Energy Saving High Power(3200lumens) 360degree Flood light Lifetime of 23 Years,$38.99," Energy Saving === Save 80% in electricity consumption compared with conventional street lights, high pressure sodiums and metal halides
 Easy to install and operate === Replaces any current HPS' or HIDs(any standard (E26) screw base), Input voltage AC100-277V,Instant start and NO flickering,NO humming
 Universal application === Widespread use in Supermarket Home Office Hotel Hospital School Supermarket Warehouse Garage Street Garden etc
 Long Service life === Light-emitting semiconductor chip no filament, With a big heat sink and dust cover, Lifetime of 23 years (365 days, based on 6 hrs/day)","Advantage:  CE、RoHS UL Norm  E26 lamp base  Natural white  360degree lighting, high CRI  IP64 Waterproof Rating  Big heat sink  Come with frosted cover  Internal driver, input voltage AC100-277V  No UV or IR in the beam  Easy to install and operate  Energy saving, long service life  Light is soft and uniform, safe to eyes  nstant start, NO flickering, NO humming  Green and eco-friendly without mercury  Widely used in supermarket, warehouse, garage, home, office, hotel, hospital, school, street, garden etc.  Warranty for 3 years  Technical Characteristic  Color temperature: 5000K  CRI: ＞70  Lumen: 3200 LM  Input Power: 30 W  Viewing Angle: 360 degree  Input Voltage: AC100-277V 50/60Hz  PFC: >90%  Equivalent: 300W incandescent / 100W CFL  Waterproof Rating: IP64  MATERIALS  LED Brand: EPISTAR  LED Type: SMD2835  LED QTY: 288 PCS  Housing: PC+AL (Fin)  Dissipation: Heatsink  Housing color: White  Cover: Clear PC  Notice:  1.Please turn off power before install or change assembly parts  2.The input voltage and lamps should be matched, after connecting the power line, please make sure the wiring section is insulated  3. Make sure to remove or bypass the ballast in the fixtures before install the lamps  4. IP Rating IP64, Suitable for damp locations. Do not use with dimmers"
http://www.amazon.com/Autoswitch-Motion-Sensor-Cabinet-Drawer/dp/B01ARM2BH0,Autoswitch PIR Motion Sensor 10 LED Strip Light Cabinet Drawer (Warm White),$21.55," place the lights anywhere, suitable for stairway, cabinet, closet, wardrobe, corridor, workshop, basement, garage, door, etc. Specifications: 1. Operating temp :-20?C-45?C. 2. Sensitive Distance : about 3 meters 3. Sensitive Angle: 120 degrees 4. LED life: 35,000 hours or more 5. Powered By: 4 X AAA batteries (not included) 6. Delayed time: 15 seconds 7. Light color: White 8. Size:19cm x 3cm x1.5cm(L x W x H) Package Included: 1 x 10 LED PIR Sensor Cabinet light 1 x User Manual","Description: This product with adhesive backing, it allows you to illuminate any area without the hassle of wiring or having to find a switch. The ten super bright white LEDs activate automatically when the motion sensor detects movement and will stay illuminated for 20 seconds with a single detection. Features: 1. High quality, 10 LED light 2. High bright, low power consumption and long operating life 3. Auto switching on when detecting people coming 4. The adhesive backing allows you to place the lights anywhere, suitable for stairway, cabinet, closet, wardrobe, corridor, workshop, basement, garage, door, etc. Specifications: 1. Operating temp :-20?C-45?C. 2. Sensitive Distance : about 3 meters 3. Sensitive Angle: 120 degrees 4. LED life: 35,000 hours or more 5. Powered By: 4 X AAA batteries (not included) 6. Delayed time: 15 seconds 7. Light color: White 8. Size:19cm x 3cm x1.5cm(L x W x H) Package Included: 1 x 10 LED PIR Sensor Cabinet light 1 x User Manual"
http://www.amazon.com/ATD-Tools-80330-Cordless-Rechargeable/dp/B0097TWG70,ATD Tools 80330 Saber II 30-SMD LED Cordless Rechargeable Work Light,$48.73," Compact and tough
 Impact-resistant design
 UL listed wall charger included
 Ergonomic grip handle and bumper","This Cordless Work light has bright, long lasting SMD LED bulbs. The auto discharge shut-off and overcharge protection prolongs the life of the Lithium-ion rechargeable battery. It also has a 360-degree rotating hook and provides up to 3 hours of continuous use."
http://www.amazon.com/Motion-Cabinet-Wardrobe-Bookcase-Stairway/dp/B01ARM2MD8,10 LED PIR Motion Sensor Light For Cabinet Wardrobe Bookcase Stairway (Warm White),$20.18," way, Garret, Basement, Garage, Cellar, Cave, Wardrobes, Cabinets, Cupboards, Bookcases, Hotel Closet, Tent, Car Trunk Features: Aluminum alloy housing, good quality and high fashion Easy installation, no wiring, no screw needed; Magnetic base, magnetic fixed Adopting the environment illumination recognition technology: daytime and night mode Using advanced PIR sensing technology, it will automatically light up or light off when body enter or leave the sensing area. Ba
 ttery power: use 4 sections AAA batteries(alkaline battery) or rechargeable batteries ( NOT INCLUDED) High bright, high sensitivity, low power consumption, long operating life, energy saving It can be used in bedroom, bathroom, kitchen, corridor, garret, wardrobe, etc. Caution: 1)This light built-in photosensitive element, therefore maybe it will not work at daytime; 2)Recommend to use high-quality, high-performance alkaline batteries. Normal battery may reduce the standby time. 3)This l
 ight is non-waterproof, do not place in rain, severe humidity and light changes significantly places. Package Included: 1 X LED PIR Motion Sensor Night Light","Specifications: Item Type: LED Night Light Voltage: DC 3-6 Load power: 600MW Material: Aluminum Shape: Tube Beam Angle(?): 120? Light Source: LED Is Bulbs Included: Yes Number of LED Chip: 10 Pcs Lighting Color: White,Yellow Powered by: 4 * AAA batteries (not included) Is Batteries Included: No Sensing mode: PIR sensor Induction distance: 3-5M Sensing Angle(?): 100? Shine delay time: 15 seconds Average Life (hrs): Above 35000 Dimension: L189mm*W30.4mm*H15.7mm Application: Doorway, Garret, Basement, Garage, Cellar, Cave, Wardrobes, Cabinets, Cupboards, Bookcases, Hotel Closet, Tent, Car Trunk Features: Aluminum alloy housing, good quality and high fashion Easy installation, no wiring, no screw needed; Magnetic base, magnetic fixed Adopting the environment illumination recognition technology: daytime and night mode Using advanced PIR sensing technology, it will automatically light up or light off when body enter or leave the sensing area. Battery power: use 4 sections AAA batteries(alkaline battery) or rechargeable batteries ( NOT INCLUDED) High bright, high sensitivity, low power consumption, long operating life, energy saving It can be used in bedroom, bathroom, kitchen, corridor, garret, wardrobe, etc. Caution: 1)This light built-in photosensitive element, therefore maybe it will not work at daytime; 2)Recommend to use high-quality, high-performance alkaline batteries. Normal battery may reduce the standby time. 3)This light is non-waterproof, do not place in rain, severe humidity and light changes significantly places. Package Included: 1 X LED PIR Motion Sensor Night Light"
http://www.amazon.com/Competition-Electronics-C4100-Chrono-Lighting/dp/B00GCEODR4,Competition Electronics C4100 Pro Chrono Lighting Kit,$68.33," Portable and fast setup, just mount the light arcs and connect power.
 Patented electronic design eliminates light bulbs
 Red LED ON indicator lights
 Works with all Prochrono models
 120 Volt AC adapter included","Portable and fast setup, just mount the light arcs and connect power.. Patented electronic design eliminates light bulbs . Red LED ON indicator lights . Works with all Prochrono models . 120 Volt AC adapter included . Will operate on a 24 Volt DC source (ex. two 12 Volt batteries wired in series.) . Packing box is designed for storage and transport . Individual replacement parts available . 2 year warranty and complete instruction guide"
http://www.amazon.com/Coors-Light-Wapiti-Lights-Display/dp/B00ZPIED2I,"Coors Light Deer Elk Moose Wapiti Real Glass Tube Neon Lights Sign Store Display Beer Bar Pub Club Signs 17""x14""",Not Found," Frame Size: 17w""x 14""h Inch  (Neon tube size is a little smaller than that, depend on the shape)
 100% Brand New,High Quality, 100% Handmade.All items are guaranteed to arrive safety.
 Custom Design ,OEM,ODM accept, and offer DROP-SHIP ,Contact US.
 100%Real Glass Tube, other Design see my Amazon Store.","Frame size: 
 17""W×14""H (Neon tube size is a little smaller than that, depend on the shape) 
 Power: 
 110V for US and Canadian customers, 220~240 for European countries. We'll provide power system according to your country. 
 Color: 
 As shown in the picture; if you want another color please contact us and we will check if we can meet your require.(Please note that the color may vary slightly from the photo you see on your computer screen.) 
 Shipping: 
 Normally, it will be sent out in 4-7 working days when we get your payment. 
 Shipped directly from China warehouse. All our items are guaranteed to arrive safely and as described. If damaged in shipping, we will send you a replacement unit. 
 Noted: we offer OEM/ODM/Drop-ship/Customer Design"
http://www.amazon.com/85-265V-Candle-Candelabra-Chandelier-White/dp/B00NQBHWF6,AC 85-265V 3W LED Candle Bulb Candelabra Chandelier E27 White Light,$5.76," Product Name : LED Candle Light Bulb;Base type : E27;Voltage : AC 85-265V
 Total power : 3W;Tempertaure : 6000-6500K
 Light Color : White;Material : Plastic, Metal
 Color : Clear, Silver Tone;Total Size : 108 x 27cm/ 4.3"" x 1.1"" (H*D)
 Net Weight : 34g;Package Content : 1 x LED Candle Light Bulb","E27 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E27 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/uxcell%C2%AE-85-265V-White-Energy-Saving/dp/B00NM8OHDI,uxcell® AC 85-265V 3W White LED Light Bulb Energy Saving Globe Lamp E27,$7.78," Product Name : LED Bulb Lamp;Type : E27 Screw Base;Voltage : AC 85-265V
 Power : 3W;Light Color : White
 Color Temperature : 2700K-7000K;Lumens : 240-270lm
 Material : Aluminum, Metal;Overall Size : 45 x 95mm / 1.8"" x 3.7"" (Dia*H)
 Weight : 70g;Package Content : 1 x LED Bulb Lamp","It features aluminum construction with white light LED. E27 screw base of this white Light Bulb for easy installation. It is an ideal replacement for your dameged E27 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/Solar-Motion-Sensor-Outdoor-Security/dp/B00NN6RSO4,Solar Spot Light Motion Sensor Dual Lamp Outdoor 36 LED Security Flood Light,$68.88," 525 Lumens, 36 White LED bulbs with reflective intensifier
 Dual adjustable lamps, 16 ft cord
 Detects motion up to 50 ft, Solar panel type: Amorphous silicon
 Batteries: 3 pack AA 600 mAh
 Solar panel dimensions: 6-1/4"" L x 5"" W","Save money and energy with our solar powered solar light system to instantly light up your shed, greenhouse, carport, deck, garage, etc, No electrical wires to install. Just secure the solar panel on the side or roof of your building and use the 16 foot cord to mount the light at the entrance or inside of the building, Motion-activated solar powered security light can be installed anywhere - no wiring needed, Dual adjustable lamps allow you to direct the light where you want it.

Each package contains: Dual Light head unit, Solar panel with 16' cord, and 5 screws."
http://www.amazon.com/110V-White-Screw-Socket-720Lm/dp/B00NQ4HW1C,110V 8W Warm White 44 5050 SMD LED Bulb Lamp E27 Screw Socket 720Lm,$9.00," Product Name : E27 5050 SMD Bulb;Bulb Type : E27;LED Type : SMD
 Voltage : AC 110V;Power : 8W;LED Quantity : 44
 Light Color : Warm White;Lumen : 720Lm;Material : Plastic, Metal
 Color : White, Yellow, Silver Tone;Bulb Size : 105 x 35mm/ 2.5"" x 1.3""(H*Max.D);Total Length : 10.5cm/ 4.1""
 Net Weight : 49g;Package Content : 1 x E27 5050 SMDBulb","E27 screw base of this Light Bulb for easy installation. It is an ideal replacement for your dameged E27 LED Light Bulb Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
http://www.amazon.com/85-220V-Bulb-Screw-White-Light/dp/B007Q9WV14,AC 85-220V 1W LED Bulb E14 Screw Base Warm White Light,$7.63," Product Name : LED Bulb;Type : E14 Screw Base;Voltage : AC 85 - 220V
 Power : 1W;LED Number : 1;Light Color : Warm White
 Color Temperature : 3200K;Material : Plastic, Metal
 Color : White, Silver Tone, Green;Size : 14 x 3.5cm/ 5.5"" x 1.4"" (L*D)
 Net Weight : 35g;Package Content : 1 x LED Bulb","It features plastic construction with warm white light LEDs. E14 screw base of this Warm White Light Bulb for easy installation. It is an ideal replacement for your dameged E14 LED Light Bulb. Great for hallways, bathrooms, bedrooms, garage, shops and kitchens."
