url,title,price,short_description,full_description
http://www.amazon.com/AVANTEK-Wireless-Activated-Wardrobe-Magnetic/dp/B015II3MZS,"Night Lights, AVANTEK LED Wireless Motion Activated Sensing Wardrobe Light Closet Cabinet Wall Light with Magnetic Strip (Battery Powered)",$13.99," Motion-activated & energy saving - the light only turns on in darkness as it responds to nearby motion, making hallways and children's rooms safer. If there's no movement, sensors turn off the light after 15 seconds, conserving energy and ensuring long battery life
 Easy to use and install - anywhere! 3M adhesive can be quickly mounted wherever you need extra light, making closets and cabinets easier to access and stairways safer. Portable battery power gives you unlimited choice in installation locations
 Automatic switch and dual sensors - provides light when you need it. A light sensor detects ambient light and remains off during daytime or in bright conditions. When in darkness and set to automatic, advanced passive infrared sensors detect motion within a one meter radius
 Soft glow yet powerful & Battery-operated - 10 LEDs emit a bright glow, yet the opaque lamp shade diffuses light evenly, preventing harsh glare; battery-operated with 7.5-inch illumination panel, the light runs on 4 x AAA batteries (not included)
 Durable and versatile - the AVANTEK Night Light is built with aluminum alloy and has LED lifetimes up to 50,000 hours. Perfect for brightening places where conventional lighting fails and bright enough to ensure safety in seniors' and children' s rooms, washrooms, hallways, and on staircases","AVANTEK night light provides light when you want, wherever you need it most. No more fumbling in the dark, and no pesky wiring. 


Convenient Use

 The AVANTEK night light is the ultimate in hands-free design - infrared motion sensors detect movement in a one meter range, turning on and providing light as long as there is movement. When the movement stops, the light turns off after 15 seconds. Fast, convenient, and easy to use - with the rapid mounting system and no wires or drilling, it provides illumination in seconds. 


Versatile and Easy to Use

 The AVANTEK night light is easy to install thanks to 3M technology. The adhesive pad affixes to most surfaces, enabling you to mount the night light vertically or horizontally in almost any location. Convenient battery power means no wires or plugs. Bedrooms, hallways, and stairwells are safer to navigate, and those awkward places like cellars, cupboards, garages, and storage spaces are easier use. 


Safe and Soothing Light

 Ten LEDs provide a powerful light to ensure safety and visibility, yet the opaque lamp shade diffuses light evenly to prevent harsh glare. 


Energy Efficient

 The AVANTEK night light consumes just 20 percent of the power that traditional incandescent lights use. Energy saving designs include only turning on in the dark when automatic mode is set; and responding to motion to provide the lighting you require, only when you need it."
http://www.amazon.com/Mouse-24-Key-IR-Remote-Controller-Box-DC-12V-6A---3528-5050-SMD-RGB-LED-Light-Strip-Remote-Controller/dp/B00SXHD7C0,Mouse over image to zoom 24-Key-IR-Remote-Controller-Box-DC-12V-6A-for-3528-5050-SMD-RGB-LED-Light-Strip 24-Key-IR-Remote-Controller-Box-DC-12V-6A-for-3528-5050-SMD-RGB-LED-Light-Strip 24-Key-IR-Remote-Controller-Box-DC-12V-6A-for-3528-5050-SMD-RGB-LED-Light-Strip Have one to sell? Sell now 24 Key IR Remote Controller Box DC 12V 6A for 3528 5050 SMD RGB LED Light Strip,$4.97," Color changing, fading, and brightness controls wirelessly through remote.
 Great for many different applications!
 You can choose between many different solid colors, solid white, flashing, strobing, adjust brightness, and on/off all from the wireless remote.
 This simple to used 24-key RF RGB controller is used to control our RGB flexible LED strips.",
http://www.amazon.com/AspenTek-Connector-Connectors-Connecting-Soldering/dp/B00H0GVYMA,"AspenTek Led Strip Light Connector with On/off Switch and Male Female Dc Connectors At Its Ends for Connecting 3528 Led Strip Light or 5630 /5050 LED Strip Light, No Need Soldering",$7.90," Suitable for any 5-12V led light;such as 12v 3528 or 5050 led strip light,led light bar,etc
 With adhesive double-sided tape backed to mount the switch in place
 Length:33cm /12.9 inch; DC Power Pigtail male/female:2.1x5.5mm;Voltage：5-12V; Max electric current:2A
 There are DC Female and male Jack at either of its ends,which enable 12v power source and led strip light linkable
 ON OFF inline toggle switch turns LED Light Strips on and off","These power switch with on off button for switching LED strip light on and off.By taking advantage of this power adapter cable,there is no need to plugging in or pulling out the power adapters. 


 Intended use: 
 1) It is an idea way to link switching power adapters and LED strip lights together. 
 2) It also can connect power adapters with 24key or 44key wireless rgb controllers.Please make sure the power adapters and led lights have DC male or female plug(2.1x5.5mm). 


 Package content: 2 pcs LED Strip Connection Cable with On/Off Switch 


 Service Information: 
 ·In terms of product details or questions, please first contact our customer service center by email. 
 ·Warranty: All products enjoy 12 months warranty. The products can be returned with no reason."
http://www.amazon.com/SparkleWhite%C2%AE-Professional-Whitening-Complete-System/dp/B00VDL3GGK,SparkleWhite® Professional Teeth Whitening 3D Whitening At Home Complete System - Professional Results Guaranteed!,$9.99,"Sparklewhite uses the highest quality dental grade ingredients, without the need to pay the enormous dental costs, and at the comfort and convenience of your home.
Simple - easy to follow complete instruction booklet included.
Kit includes Vitamin E treatment Swabs, LED Light, and mouth tray made of dental-grade impression material that will custom mold to your teeth. (exactly the way thousands of dentists to it - but at a fraction of the cost)
Professional grade whitening gel Syringe effectively whitens teeth starting immediately with the first application! Work around your schedule - you can use this system as necessary! Unlike other professional treatments, you do not have to use it on consecutive days to see results. While many people experience whitening after the first application, some may first notice a difference on the second or third day. SATISFACTION GUARANTEED OR YOUR MONEY BACK.","Save Money and Time by using the Original SparkleWhite Complete Teeth Whitening Kit. Voted Simplest to Use in 2014! Kit Includes 5cc Syringe, LED light, Custom Mouth Trays, Vitamin E Swabs, Shade Guide, and Instruction Booklet. Money Back Guarantee."
http://www.amazon.com/SleekLighting-Complete-ready--Bright-Ribbon/dp/B00IRHAOPO,"SleekLighting Complete ready to use Kit -Bright COOL WHITE Led Light Ribbon Strip - Quick and Easy installation - Includes 3A Transformer (adapter) , 1 Jumper (2 pin 15cm), and a Dimmer. 16.4 Ft (5 Meter) Spool, 300 LEDs, SMD 3528, Flexible, Self-Adhesive Tape, 12v DC",$29.99," Complete Easy to Install Kit, DC Plug Ready,High Quality Led Strip, will last for years
 Bright, COOL WHITE light 16.4 ft. (5 M) spool, flexible, trimmable, 3M self-adhesive backing
 3A Transformer, Instruction Manual Included
 1 Dimmer, 1 pc - 2 Pin 15 cm Jumpers
 6 Months NO-HASSLE FREE-REPLACEMENT GUARANTEE","BEST WHITE LED STRIP AVAILABLE TODAY
Bright LED Light Ribbon Strip With Installation Kit

• Easy to Install
• Flexible, Trimmable and Self-adhesive backing
• LEDs Ribbons are Cool, Producing Little Heat and using even Less Electricity
• Highest Quality, Longest Lasting - guaranteed!

Use Bright White LED Light Ribbon Strip With Installation Kit in your home: under and over cabinets, along stairways, in living areas, bedrooms, bathrooms, on furniture - anywhere you want to spruce up, update and create a cool ambiance. The possibilities are only limited by your imagination. 

And they work just as well in professional settings. Create an elegant, vibrant look for your restaurant, club or nail salon. Use them outdoors by the deck or pool. Even use them for special holiday decorations, inside and out!

They're super easy to install: Just trim, peel and stick. The 12V, 5W adapter plugs into any wall socket. There's no need to hire an expensive electrician or lighting specialist. And no worries: They come with our one-of-a-kind, 6 Month NO-HASSLE FREE-REPLACEMENT GUARANTEE - a guarantee we know you'll never have to use!

Create the room you've always wanted now - order your Bright Cool White LED Light Ribbon Strip today"
http://www.amazon.com/Superled-Waterproof-Flexible-Changing-Smd5050/dp/B014C3EAI8,Superled 16.4ft 5m Waterproof Flexible Strip 300 Leds Color Changing RGB Smd5050 LED Light Strip Kit RGB 5m +44key Remote+12v 5a Power Supply,$16.99," - Every 3-LEDS cuttable without damaging the rest strips, according to your requirement
 - Energy efficient, super bright LED flexible lighting strip.
 - High Quality RGB LED, high intensity and reliability, Long lifespan","- 16.4ft 5m Waterproof Flexible Strip 300 Leds Color Changing RGB Smd5050 - Energy efficient, super bright LED flexible lighting strip. - Every 3-LEDS cuttable without damaging the rest strips, according to your requirement - High Quality RGB LED, high intensity and reliability, Long lifespan - Environmental friendly. Low carbon, no radiation, no flicker, and no pollution to human and environment. - 44key Remote+12v 5a Power Supply - Safe and stable."
http://www.amazon.com/ALED-Waterproof-Flexible-Changing-Decorative/dp/B013GBUQ44,"ALED LIGHT® 16.4ft 5M Waterproof Flexible strip 300leds Color Changing RGB SMD5050 LED Strip Light Kit RGB 5M +44Key Remote+12V 6A Power Supply+Product Manual,Decorative Chritmas Light",$22.95," Cuttable and linkable. If you want make it shorter, you can cut it every 3 LEDs along the cutting marks, without damaging the rest strips.
 Easy Installation. Self-adhesive back with adhesive tape for safe and easy application.
 Long life span more than 50,000 hours. 1 Year warranty
 Special Party Decoration:With these LED Novelty lighting you can Lighting up your Party such as Weddings, Birthday Party, School Party, Dancing Party etc","Romantic Color Changing ALED LIGHT  Promotion:Save 5% when you purchase 2 or more.   Description:   *LED Type: 5050 SMD LED RGB (IP65 Waterproof) *Length: 16.4FT (5M) *LED Quantity: 300LEDs / 16.4FT *Beam angle: 120 degrees *Input voltage: 12V DC *Working Temperature: -20C to 50C *Size: L 16.4ft x W 0.40inch x T 0.10inch *Can be cut 3 LEDs per Unit   Application:   *Widely used for home decoration, hotels, clubs, shopping mails *Architectural decorative lighting, boutique atmosphere lighting *Extensively applied in Back Lighting, concealed lighting, channel letter lighting *Emergency & security lighting, advertisement sign lighting *Decorative lights for holiday, event, show exhibition *Applicable for automobile and bicycle decoration, border or contour lighting   Package:  *1 x ALED LIGHT 5M 5050 RGB 300 LEDs Strip *1 x IR Control Box *1 x 44 key remote control *1 x 6A Power Supply"
http://www.amazon.com/XKTTSUEERCRR-100V-Power-Supply-Adapter/dp/B00JFSTGD0,XKTTSUEERCRR 100V - 240V To DC 12V 5A 60W Power Supply Adapter for 5050/3528 Led Strip,$9.85," XKTTSUEERCRR For the Led Strip/Wireless Router, ADSL Cats, HUB, Switches, Security Cameras.Audio/Video Power Supply
 Input Voltage£º 100~240VAc 50/60Hz
 Out put : 12V 5.0A
 Protection£ºShortage Protection, Overload Protection, Over Voltage Protection
 Type:12V 5A",XKTTSUEERCRR 100V - 240V To DC 12V 5A 60W Power Supply Adapter for 5050/3528 Led Strip Type:12V 5A  Input: 100-240V AC 50/60Hz  Out put : 12V 5.0A  Dimensions:115(L) x 48(W) x 30(H) mm  Cable length: about 110CM  Out put adaptor : 5.5mm x 2.1mm  Condition: Brand New 100%  Power Cord is included:1.2M   PACKAGE included:  XKTTSUEERCRR 12V 5A Led Power Supply/Power Adapter  ¡¡
http://www.amazon.com/Remote-Controller-Ribbon-Static-Features/dp/B00JRVSO38,"LE® 44 KEY IR Remote Controller of RGB LED Strip, LED Ribbon Light, Static, Flash, Strobe and Fade Features",$5.88," 16 colors. 5 light patterns: Static/Flash/Strobe/Fade-change/RGB Smooth-change
 16 Speeds Control in Flash / Strobe / Fade-change / RGB Smooth-change
 Input Voltage: 12V
 Plug and play. Work with Lighting EVER RGB LED strip and power supply easily. (Not Included)
 For configurable options on LED Strips, please search ""Lighting EVER 12V RGB LED Strips""on Amazon.","Please Note:

1. Neon Mart is the only legally authorized seller on amazon, and the products from other sellers are all unlawful reproduction. 


Input Voltage. 12V DC 

Output current: 6A Max. 

Output power: 72W 

Working temperature: -20°C - 60°C 

44 key remote controller of LED RGB strips 

16 Colors Choice

16-classes Static Mode Dim Control

6 DIY keys:you adjust the R/G/B color freely 

5 light patterns: Static/Flash/Strobe/Fade-change/RGB Smooth-change 

16 Speeds Control in Flash / Strobe / Fade-change / RGB Smooth-change 

Plug and play. Work with Lighting EVER RGB LED strip and power supply easily(Not Included). 

For configurable options on LED Strips, please search ""Lighting EVER 12V RGB LED Strips""on Amazon. 

Note：If the color buttons do not match, please connect the strip with the controller to make the strip light on, 
 and then press the ""ON/OFF"" button to turn the remote on. Then press the ""FADE7"" button, if the strip flashes, 
 which means you have adjusted the remote successfully; if not, please repeat the operation. 

About LE 
 Lighting EVER, abbreviated to LE, focuses on creating the best lighting experience. 
 Only high end LED and advanced optical design are adopted. Enjoy lighting with LE."
http://www.amazon.com/Luminoodle-Flexible-Waterproof-Lantern-Safety/dp/B0198VDWPQ,"Luminoodle - Flexible Waterproof USB LED Strip/Lantern for Tent, RV and Safety Light(1, 5ft)",$19.99," 5 ft silicone strip of LEDs that produce 180 lumens of light
 Noodle Ties, embedded and sliding magnets, & utility loop for easy hanging.
 Rip-stop nylon carry bag designed to diffuse light & double as a lantern.
 IP-67 rated Waterproof  (3 ft of water for 30 minutes)
 ***BATTERY NOT INCLUDED***","A Few Ways To Use Luminoodle Take a look at any lantern on the market today and you will just see a reboot of the lanterns people have been using for millennia. Then came Luminoodle™ (yes, we are serious about the name): the world’s first completely waterproof, flexible, ultra-bright ambient lighting solution that can be hung, strung, hooked, stuck to or wrapped around basically anything.


Use the Luminoodle at home!

The number of ways to use the Luminoodle is only limited by your imagination. With built-in magnets, it can easily be used as patio lighting and is a must for garage projects. Just open up the hood of your car and magnet the Luminoodle straight to your car. If your TV has a USB port(most new TVs do), just connect the Luminoodle to it and now you have a backlit TV or monitor that turns on/off with the screen. 
 
Use the Luminoodle on your next adventure!
The Luminoodle serves all your camping light needs.  Used in either lantern mode or noodle mode, you get the perfect tent light or camping lantern to illuminate your campsite.  No need for a headlamp when you can hang, stick or string 180 lumens of light anywhere.  This waterproof outdoor LED lighting setup ensures you are always well lit! The Luminoodle is not your generic lantern, it gives you the flexibility of having both a lantern and a string light in one product.



The Luminoodle can be used in two ways:Light Rope Mode
Take the Luminoodle out of it's bag and unwrap the 5 ft or 10 ft of LEDs and strap it, magnet it, or loop it to whatever you have handy!

Includes 3 Universal Ties

It comes with 3 universal ties which can be used to attach the Luminoodle to tent poles, branches or any stick like objects available. At the end of the noodle is a utility loop allowing you to hang the noodle in seconds. You can also drape the noodle over your tent or in a tree to create the perfect ambient lighting.

Built-In Magnets

Additionally with the built-in magnets, you can stick it to the side of your car or picnic table and light up your night time activites. With 180 lumens spread over 26 LEDs, it provides enough light to read without creating any of those irritating hot spots like a headlamp or flash light.  

Lantern ModeRip-Stop Nylon Lantern Bag

In the included rip-stop nylon bag, Luminoodle acts just like a lantern by diffusing light and spreading it 360 degrees. Just wrap Luminoodle around any USB battery pack, turn it on, and stuff it in.

You can carry around the Luminoodle by its drawstring and illuminate the path ahead of you. You can also hang it inside your tent or place it on your picnic table and it works just like a standard camping lantern. 
Use As A Storage Bag

Use the rip-stop nylon bag to store your luminoodle, accessories, and battery pack when not in use.
 
Light Up Automotive Projects

The Luminoodle works great as a car repair light. The embedded magnets on each end and the magnet slider allows you to mount the Luminoodle to any metal part on your car.
You can feed the Luminoodle through those hard to reach places like the engine compartment and undercarriage to get evenly dispersed light.

Don’t worry about the Luminoodle getting oil and grease stains - the silicone tube easily cleans up and won't be affected by oil, gasoline or any other automotive fluids.
Outdoor Lighting Solution

Need some string lights to light up your party at the beach, backyard or park? The Luminoodle works great.  Use the lantern mode to light up your space or the noodle mode to create the perfect ambiance lighting.  

10x Bright than Christmas Lights
At 10x brighter than your average Christmas lights per foot, you just moved up from accent lighting to real usable lighting.
 
Safety Light for Night Activities

Being a pedestrian in the city at night can be dangerous. Luminoodle works as a great night safety light illuminating you in all directions. 

Wrap the Luminoodle around yourself before you go on that bike ride and you’ll definitely be noticed. Not only will you be turning heads with this cool light, you’ll also be visible from a distance.
Luminoodle is quick and easy to use. It's lightweight and flexibility makes it a comfortable night time safety solution."
